,Unnamed: 0,index,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,status,Vgchartzscore,average_rating
3655,3655,4701,Atelier Rorona: Alchemist of Arland,Role-Playing,T,PS3,NIS America,Gust,6.4,,0.48,0.22,0.1,0.11,0.05,2014,1,,6.4
3656,3656,1112,The Evil Within,Action,M,PS4,Bethesda Softworks,Tango Gameworks,7.7,,1.86,0.56,0.9,0.11,0.28,2014,1,,7.7
3657,3657,10842,Metal Gear Solid V: Ground Zeroes,Action-Adventure,M,X360,Konami Digital Entertainment,Kojima Productions,8.3,,0.14,0.06,0.05,0.01,0.01,2014,1,,8.3
3658,3658,295,FIFA 15,Sports,E,PS3,EA Sports,EA Canada,6.9,,4.56,0.59,3.25,0.04,0.68,2014,1,,6.9
3659,3659,8863,Arcana Heart 3,Fighting,,PS3,Aksys Games,Examu Inc.,7.0,,0.2,0.04,0.05,0.1,0.02,2014,1,,7.0
3660,3660,107,Grand Theft Auto V,Action,M,XOne,Rockstar Games,Rockstar North,9.0,9.0,8.72,4.7,3.25,0.01,0.76,2014,1,,9.0
3663,3663,1933,Metal Gear Solid V: Ground Zeroes,Action-Adventure,M,PS4,Konami Digital Entertainment,Kojima Productions,7.6,,1.2,0.36,0.5,0.17,0.17,2014,1,,7.6
3665,3665,5680,Wii Sports Club,Sports,E,WiiU,Nintendo,Nintendo,6.7,,0.38,0.17,0.14,0.04,0.03,2014,1,,6.7
3666,3666,229,Call of Duty: Advanced Warfare,Shooter,M,XOne,Activision,Sledgehammer Games,8.3,,5.22,3.25,1.49,0.01,0.48,2014,1,,8.3
3670,3670,1270,Far Cry 4,Shooter,M,XOne,Ubisoft,Ubisoft Montreal,8.5,,1.68,0.85,0.68,0.02,0.14,2014,1,,8.5
3671,3671,3567,Dead or Alive 5,Fighting,M,PS3,Tecmo Koei,Team Ninja,7.6,,0.65,0.23,0.15,0.21,0.07,2015,1,,7.6
3673,3673,2844,Xenoblade Chronicles X,Role-Playing,T,WiiU,Nintendo,Monolith Soft,8.1,,0.84,0.34,0.29,0.15,0.06,2015,1,,8.1
3676,3676,250,Fallout 4,Role-Playing,M,XOne,Bethesda Softworks,Bethesda Game Studios,8.4,,5.03,2.94,1.62,0.02,0.45,2015,1,,8.4
3677,3677,8662,LBX: Little Battlers eXperience,Action,E10,3DS,Nintendo,Level 5,7.0,,0.21,,,0.21,,2015,1,,7.0
3678,3678,380,NBA 2K16,Sports,E10,PS4,2K Sports,Visual Concepts,8.7,,3.98,2.56,0.66,0.05,0.71,2015,1,,8.7
3681,3681,6030,Dragon Ball Z: Extreme Butoden,Fighting,T,3DS,Namco Bandai Games,Arc System Works,5.0,,0.35,0.13,0.03,0.17,0.02,2015,1,,5.0
3684,3684,8259,Code Name: S.T.E.A.M.,Strategy,T,3DS,Nintendo,Intelligent Systems,8.0,,0.22,0.14,0.05,0.02,0.02,2015,1,,8.0
3685,3685,120,Star Wars Battlefront (2015),Shooter,T,PS4,Electronic Arts,EA DICE,7.1,,8.03,3.31,3.19,0.23,1.3,2015,1,,7.1
3687,3687,118,FIFA 16,Sports,E,PS4,EA Sports,EA Canada,8.5,,8.22,1.15,5.77,0.07,1.23,2015,1,,8.5
3690,3690,10778,Rodea the Sky Soldier,Action-Adventure,E10,WiiU,NIS America,Kadokawa Games,7.0,,0.14,0.1,0.02,0.01,0.01,2015,1,,7.0
3691,3691,6052,Dead or Alive 5 Last Round,Fighting,M,PS4,Tecmo Koei,Team Ninja,7.1,,0.35,0.09,0.13,0.09,0.04,2015,1,,7.1
3692,3692,348,Star Wars Battlefront (2015),Shooter,T,XOne,Electronic Arts,EA DICE,6.9,,4.15,2.49,1.26,0.02,0.38,2015,1,,6.9
3694,3694,5754,Hatsune Miku: Project Mirai DX,Misc,E10,3DS,Sega,Sega,7.5,,0.38,0.2,0.04,0.11,0.03,2015,1,,7.5
3696,3696,3989,Kirby and the Rainbow Curse,Platform,E,WiiU,Nintendo,HAL Laboratory,8.2,,0.58,0.26,0.14,0.13,0.04,2015,1,,8.2
3697,3697,11444,Fatal Frame: Maiden of Black Water,Misc,M,WiiU,Nintendo,Koei Tecmo Games,,5.8,0.12,,0.03,0.09,0.0,2015,1,,5.8
3698,3698,355,Batman: Arkham Knight,Action,M,PS4,Warner Bros. Interactive,Rocksteady Studios,8.1,,4.11,1.65,1.68,0.11,0.66,2015,1,,8.1
3699,3699,113,Fallout 4,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Game Studios,8.6,,8.48,2.91,3.97,0.27,1.34,2015,1,,8.6
3701,3701,12554,Dead or Alive 5 Last Round,Fighting,M,XOne,Tecmo Koei,Team Ninja,7.5,,0.1,0.05,0.03,0.01,0.01,2015,1,,7.5
3702,3702,1334,The Order: 1886,Shooter,M,PS4,Sony Computer Entertainment,Ready at Dawn,6.2,,1.62,0.44,0.86,0.07,0.25,2015,1,,6.2
3710,3710,11981,Pokemon Rumble World,Action,E10,3DS,Nintendo,Ambrella,7.0,,0.11,,0.02,0.09,0.0,2015,1,,7.0
3711,3711,7159,Etrian Mystery Dungeon,Role-Playing,E10,3DS,Atlus,Spike Chunsoft,7.6,,0.28,0.11,0.01,0.14,0.01,2015,1,,7.6
3712,3712,717,FIFA 16,Sports,E,PS3,EA Sports,EA Canada,9.0,,2.55,0.43,1.68,0.05,0.38,2015,1,,9.0
3713,3713,7434,Stella Glow,Role-Playing,T,3DS,Atlus,imageepoch Inc.,7.5,,0.26,0.17,0.01,0.06,0.02,2015,1,,7.5
3721,3721,4288,Mario Tennis Ultra Smash,Sports,E,WiiU,Nintendo,Camelot Software Planning,6.1,,0.54,0.16,0.2,0.15,0.03,2015,1,,6.1
3723,3723,429,Assassin's Creed Syndicate,Action,M,PS4,Ubisoft,Ubisoft Quebec,8.6,,3.6,0.9,2.06,0.08,0.55,2015,1,,8.6
3724,3724,1025,Just Cause 3,Action-Adventure,M,PS4,Square Enix,Avalanche Studios,7.5,,1.98,0.53,1.07,0.09,0.3,2015,1,,7.5
3727,3727,6918,The Legend of Legacy,Role-Playing,E10,3DS,Atlus,Cattle Call,6.0,,0.29,0.14,0.02,0.11,0.02,2015,1,,6.0
3728,3728,658,Need for Speed (2015),Racing,T,PS4,Electronic Arts,Ghost Games,7.0,,2.72,0.59,1.66,0.06,0.41,2015,1,,7.0
3729,3729,4653,Animal Crossing: Amiibo Festival,Party,E,WiiU,Nintendo,"Nd Cube Co., Ltd.",4.8,,0.49,0.23,0.12,0.1,0.04,2015,1,,4.8
3730,3730,5104,Story of Seasons,Misc,E10,3DS,Xseed Games,Marvelous,7.7,,0.44,,0.15,0.28,0.01,2015,1,,7.7
3731,3731,4125,Puzzle & Dragons Z + Super Mario Bros. Edition,Puzzle,E,3DS,Nintendo,GungHo Online Entertainment,7.8,,0.56,0.09,0.11,0.35,0.02,2015,1,,7.8
3734,3734,11205,Shin Megami Tensei: Devil Survivor 2 Record Breaker,Role-Playing,T,3DS,Atlus,Atlus,8.4,,0.13,,0.02,0.1,0.0,2015,1,,8.4
3737,3737,6430,Chibi-Robo! Zip Lash,Platform,E,3DS,Nintendo,Nintendo,5.5,,0.32,0.14,0.09,0.07,0.02,2015,1,,5.5
3739,3739,4122,Xenoblade Chronicles,Role-Playing,T,3DS,Nintendo,Monolith Soft,8.6,,0.56,0.24,0.15,0.13,0.04,2015,1,,8.6
3741,3741,655,Far Cry: Primal,Action-Adventure,M,PS4,Ubisoft,Ubisoft Montreal,7.2,,2.73,0.63,1.61,0.07,0.41,2016,1,,7.2
3742,3742,9060,Project X Zone 2,Role-Playing,T,3DS,Namco Bandai Games,Monolith Soft,6.6,,0.19,0.06,0.04,0.09,0.01,2016,1,,6.6
3743,3743,6883,Phoenix Wright: Ace Attorney: Spirit of Justice,Adventure,T,3DS,Capcom,Capcom,8.1,,0.29,,,0.29,,2016,1,,8.1
3749,3749,12591,Shantae and the Pirate's Curse,Platform,E10,3DS,WayForward Technologies,WayForward Technologies,7.7,,0.1,0.05,,0.04,0.01,2016,1,,7.7
3750,3750,6327,Tokyo Mirage Sessions #FE,Role-Playing,T,WiiU,Nintendo,Unknown,8.0,,0.33,0.17,0.06,0.08,0.02,2016,1,,8.0
3753,3753,604,Mafia III,Action-Adventure,M,PS4,2K Games,Hangar 13,6.9,,2.87,0.72,1.67,0.04,0.44,2016,1,,6.9
3755,3755,1223,Titanfall 2,Shooter,M,PS4,Electronic Arts,Respawn Entertainment,8.9,,1.72,0.75,0.62,0.06,0.28,2016,1,,8.9
3760,3760,5843,Shin Megami Tensei IV: Apocalypse,Role-Playing,M,3DS,Atlus,Atlus,8.1,,0.37,0.15,0.05,0.16,0.02,2016,1,,8.1
3761,3761,2765,Paper Mario: Color Splash,Action-Adventure,E,WiiU,Nintendo,Intelligent Systems,7.4,6.4,0.87,0.35,0.37,0.08,0.06,2016,1,,6.9
3762,3762,2774,Mario Party: Star Rush,Party,E,3DS,Nintendo,"Nd Cube Co., Ltd.",6.2,,0.87,0.25,0.37,0.2,0.05,2016,1,,6.2
3763,3763,5096,Star Fox: Zero,Shooter,E10,WiiU,Nintendo,Nintendo EPD,6.7,,0.44,0.2,0.12,0.09,0.03,2016,1,,6.7
3765,3765,11435,Picross 3D Round 2,Puzzle,E,3DS,Nintendo,HAL Laboratory,8.6,,0.12,,0.0,0.12,0.0,2016,1,,8.6
3766,3766,249,Final Fantasy XV,Role-Playing,T,PS4,Square Enix,Square Enix,8.1,,5.07,1.81,1.53,1.05,0.68,2016,1,,8.1
3768,3768,1785,The Last Guardian,Action-Adventure,T,PS4,Sony Interactive Entertainment,SIE Japan Studio,7.9,,1.29,0.4,0.58,0.13,0.19,2016,1,,7.9
3770,3770,4004,Disney Magic World 2,Simulation,E,3DS,Nintendo,High Horse Entertainment,7.5,,0.58,0.07,0.25,0.23,0.02,2016,1,,7.5
3773,3773,8363,Return to PopoloCrois: A Story of Seasons Fairytale,Simulation,E10,3DS,Xseed Games,Marvelous Entertainment,7.0,,0.22,0.09,,0.11,0.01,2016,1,,7.0
3774,3774,854,No Man's Sky,Action-Adventure,T,PS4,Hello Games,Hello Games,6.8,,2.26,0.89,0.97,0.04,0.37,2016,1,,6.8
3775,3775,76,FIFA 17,Sports,E,PS4,Electronic Arts,EA Canada,8.9,,10.94,1.26,7.95,0.12,1.61,2016,1,,8.9
3783,3783,7799,7th Dragon III Code: VFD,Role-Playing,T,3DS,Sega,Sega,7.5,,0.24,0.06,0.04,0.13,0.01,2016,1,,7.5
3784,3784,11266,Zero Escape: Zero Time Dilemma,Adventure,M,3DS,Aksys Games,Chime,7.7,,0.12,0.08,,0.03,0.01,2016,1,,7.7
3786,3786,10447,Metroid Prime: Federation Force,Action,T,3DS,Nintendo,Next Level Games,6.3,,0.15,0.08,0.02,0.03,0.01,2016,1,,6.3
3787,3787,4138,Bravely Second: End Layer,Role-Playing,T,3DS,Nintendo,Silicon Studio,7.4,,0.56,0.22,0.11,0.2,0.03,2016,1,,7.4
3789,3789,1528,Minecraft,Misc,E10,WiiU,Mojang,4J Studios,5.5,,1.47,0.5,0.49,0.38,0.09,2016,1,,5.5
3790,3790,10112,Gravity Rush Remastered,Action-Adventure,T,PS4,Sony Computer Entertainment,Bluepoint Games,7.9,,0.16,0.02,0.06,0.05,0.02,2016,1,,7.9
3791,3791,478,The Elder Scrolls V: Skyrim Special Edition,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Softworks,8.3,,3.36,1.24,1.5,0.08,0.54,2016,1,,8.3
3794,3794,3941,Final Fantasy Explorers,Role-Playing,E10,3DS,Square Enix,Square Enix,7.3,,0.59,0.17,0.1,0.29,0.03,2016,1,,7.3
3795,3795,446,NBA 2K17,Sports,E,PS4,2K Sports,Visual Concepts,9.0,,3.52,2.28,0.59,0.03,0.63,2016,1,,9.0
3798,3798,7619,Sonic Boom: Fire & Ice,Platform,E,3DS,Sega,Sanzaru Games,6.9,,0.25,0.14,0.08,0.02,0.02,2016,1,,6.9
3800,3800,4312,Dragon Ball: Fusions,Role-Playing,T,3DS,Namco Bandai Games,Ganbarion,6.3,,0.54,0.17,0.09,0.24,0.03,2016,1,,6.3
3801,3801,2981,Rhythm Heaven Megamix,Music,E,3DS,Nintendo,Nintendo,8.8,,0.8,,0.06,0.73,0.0,2016,1,,8.8
3802,3802,297,Overwatch,Shooter,T,PS4,Blizzard Entertainment,Blizzard Entertainment,8.8,,4.54,1.84,1.8,0.17,0.73,2016,1,,8.8
3803,3803,3385,Monster Hunter Stories,Role-Playing,E10,3DS,Capcom,Marvelous,8.1,,0.7,0.14,0.15,0.39,0.03,2017,1,,8.1
3804,3804,6953,Ever Oasis,Role-Playing,E10,3DS,Nintendo,GREZZO,8.1,,0.29,0.13,0.08,0.05,0.02,2017,1,,8.1
3806,3806,3606,LEGO City Undercover,Platform,E10,NS,Warner Bros. Interactive Entertainment,TT Fusion,8.0,,0.65,0.23,0.33,0.03,0.05,2017,1,,8.0
3807,3807,4843,Sonic Mania,Platform,E,NS,Sega,PagodaWest Games,8.8,,0.47,0.23,0.18,0.01,0.04,2017,1,,8.8
3808,3808,1675,Wolfenstein II: The New Colossus,Shooter,M,PS4,Bethesda Softworks,MachineGames,9.0,,1.36,0.55,0.58,0.01,0.22,2017,1,,9.0
3809,3809,4998,Style Savvy: Styling Star,Simulation,E,3DS,Nintendo,syn Sophia,8.5,,0.45,,0.29,0.14,0.02,2017,1,,8.5
3812,3812,6701,Monopoly for Nintendo Switch,Board Game,E,NS,Ubisoft,Engine Software,5.3,,0.3,0.06,0.22,0.01,0.02,2017,1,,5.3
3814,3814,4625,Story of Seasons: Trio of Towns,Simulation,E10,3DS,Marvelous Interactive,Marvelous Entertainment,7.9,,0.49,0.19,0.06,0.22,0.03,2017,1,,7.9
3817,3817,12229,Tokyo Xanadu eX+,Role-Playing,,PS4,Aksys Games,Nihon Falcom Corporation,,,0.1,0.05,,0.05,0.01,2017,1,7.0,7.0
3819,3819,4833,Knack 2,Platform,E10,PS4,Sony Interactive Entertainment,SIE Japan Studio,6.7,,0.47,0.14,0.25,0.01,0.07,2017,1,,6.7
3823,3823,7150,Gundam Versus,Action,T,PS4,Namco Bandai Games,Namco Bandai Games,7.3,,0.28,0.08,,0.18,0.02,2017,1,,7.3
3825,3825,2029,The Elder Scrolls V: Skyrim,Role-Playing,M,NS,Bethesda Softworks,Bethesda Softworks,8.6,9.1,1.15,0.67,0.32,0.06,0.1,2017,1,,8.85
3828,3828,11437,The Great Ace Attorney 2 - The Resolve of Ryuunosuke Naruhodou,Adventure,,3DS,Capcom,Capcom,,,0.12,,,0.12,,2017,1,7.0,7.0
3832,3832,4885,Mario Sports Superstars,Sports,E,3DS,Nintendo,Namco Bandai Games,6.0,,0.46,0.18,0.12,0.13,0.03,2017,1,,6.0
3834,3834,68,FIFA 18,Sports,E,PS4,EA Sports,EA Vancouver,8.3,,11.8,1.27,8.64,0.15,1.73,2017,1,,8.3
3835,3835,9324,Resident Evil: Revelations,Action,M,PS4,Capcom,Capcom,7.2,,0.18,0.06,0.06,0.04,0.02,2017,1,,7.2
3836,3836,2034,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,T,3DS,Nintendo,Level 5 / Armor Project,8.8,,1.15,0.14,0.11,0.88,0.02,2017,1,,8.8
3837,3837,701,Mario + Rabbids: Kingdom Battle,Strategy,E10,NS,Ubisoft,Ubisoft Milan,8.3,,2.59,1.1,1.08,0.22,0.2,2017,1,,8.3
3838,3838,3425,Mario Party: The Top 100,Misc,E,3DS,Nintendo,"Nd Cube Co., Ltd.",5.0,,0.69,0.23,0.17,0.24,0.04,2017,1,,5.0
3840,3840,5209,Doom (2016),Shooter,M,NS,Bethesda Softworks,id Software,8.2,9.1,0.43,0.24,0.15,0.01,0.04,2017,1,,8.649999999999999
3842,3842,3150,LEGO City Undercover,Platform,E10,PS4,Warner Bros. Interactive Entertainment,TT Fusion,8.0,,0.75,0.17,0.46,0.01,0.12,2017,1,,8.0
3843,3843,5207,NBA 2K18,Sports,E10,NS,2K Sports,Visual Concepts,7.5,,0.43,0.3,0.06,0.03,0.04,2017,1,,7.5
3845,3845,8514,Fate/Extella: The Umbral Star,Action,T,NS,Xseed Games,Marvelous Entertainment,8.0,,0.21,0.1,0.06,0.04,0.02,2017,1,,8.0
3848,3848,484,NBA 2K18,Sports,E10,PS4,2K Sports,Visual Concepts,8.1,,3.34,2.13,0.57,0.04,0.59,2017,1,,8.1
3851,3851,3215,Sonic Forces,Platform,E10,NS,Sega,Sonic Team,5.4,,0.74,0.39,0.27,0.01,0.06,2017,1,,5.4
3852,3852,4184,Poochy & Yoshi's Woolly World,Platform,E,3DS,Nintendo,Good-Feel,7.5,,0.55,0.2,0.16,0.17,0.03,2017,1,,7.5
3854,3854,4193,Puyo Puyo Tetris,Puzzle,E,NS,Sega,Sonic Team,8.3,,0.55,0.22,0.18,0.12,0.04,2017,1,,8.3
3855,3855,533,Tom Clancy's Ghost Recon Wildlands,Shooter,M,PS4,Ubisoft,Ubisoft Paris,7.0,,3.12,1.07,1.35,0.22,0.47,2017,1,,7.0
3859,3859,4200,Dragon Ball: Xenoverse 2,Action,T,NS,Namco Bandai Games,Dimps Corporation,8.0,,0.55,0.17,0.16,0.19,0.03,2017,1,,8.0
3862,3862,4126,Metroid: Samus Returns,Action-Adventure,E10,3DS,Nintendo,Mercury Steam,9.1,,0.56,0.3,0.15,0.07,0.05,2017,1,,9.1
3864,3864,4091,Everybody's Golf,Sports,E,PS4,Sony Interactive Entertainment,Clap Hanz,8.1,,0.56,0.12,0.22,0.17,0.06,2017,1,,8.1
3867,3867,4034,Ultra Street Fighter II: The Final Challengers,Fighting,T,NS,Capcom,Capcom,7.0,,0.57,0.22,0.22,0.09,0.04,2017,1,,7.0
3869,3869,6187,Disgaea 5 Complete,Role-Playing,T,NS,NIS America,Nippon Ichi Software,9.0,,0.34,0.15,0.11,0.05,0.02,2017,1,,9.0
3871,3871,11221,The Legend of Heroes: Trails of Cold Steel III,Role-Playing,,PS4,Nihon Falcom Corporation,Nihon Falcom Corporation,7.0,,0.13,,,0.13,,2017,1,,7.0
3874,3874,1445,Forza Motorsport 7,Racing,E,XOne,Microsoft Studios,Turn 10 Studios,8.9,,1.52,0.58,0.81,0.01,0.12,2017,1,,8.9
3877,3877,50,Call of Duty: WWII,Shooter,M,PS4,Activision,Sledgehammer Games,8.0,,13.4,4.67,6.21,0.4,2.12,2017,1,,8.0
3879,3879,896,Need for Speed: Payback,Racing,T,PS4,Electronic Arts,Ghost Games,5.8,,2.18,0.62,1.18,0.04,0.34,2017,1,,5.8
3881,3881,4520,Fire Emblem Warriors,Action,T,NS,Nintendo,Omega Force,7.3,9.6,0.51,0.22,0.14,0.1,0.04,2017,1,,8.45
3882,3882,11393,"Snipperclips Plus: Cut It Out, Together!",Puzzle,E,NS,Nintendo,SFB Games,8.2,8.5,0.12,,0.02,0.1,0.0,2017,1,,8.35
3885,3885,7223,Etrian Odyssey V: Beyond the Myth,Role-Playing,T,3DS,Atlus,Atlus,7.9,,0.27,0.11,0.01,0.14,0.01,2017,1,,7.9
3886,3886,5080,Hey! Pikmin,Platform,E10,3DS,Nintendo,Arzest,6.8,,0.44,0.17,0.08,0.17,0.03,2017,1,,6.8
3888,3888,10415,Gear.Club Unlimited,Racing,E,NS,Microids,Eden Games,6.1,,0.15,0.1,0.03,0.01,0.01,2017,1,,6.1
3889,3889,3156,Fire Emblem Echoes: Shadows of Valentia,Role-Playing,T,3DS,Nintendo,Intelligent Systems,8.3,,0.75,0.34,0.16,0.21,0.05,2017,1,,8.3
3890,3890,2165,FIFA 18,Sports,E,NS,EA Sports,EA Vancouver,5.8,9.1,1.1,0.35,0.55,0.13,0.07,2017,1,,7.449999999999998
3891,3891,2762,Super Bomberman R,Puzzle,E10,NS,Konami Digital Entertainment,HexaDrive,6.3,,0.87,0.31,0.32,0.19,0.06,2017,1,,6.3
3894,3894,8945,Valkyria Chronicles 4,Strategy,T,NS,Sega,Sega,8.6,,0.19,0.12,0.04,0.02,0.02,2018,1,,8.6
3899,3899,5962,Nintendo Labo: Toy-Con 02 Robot Kit,Action,E10,NS,Nintendo,Nintendo EPD,7.0,,0.36,0.18,0.08,0.08,0.03,2018,1,,7.0
3900,3900,11073,The Legend of Heroes: Trails of Cold Steel IV,Role-Playing,,PS4,Falcom,Falcom,,,0.13,,,0.13,,2018,1,7.0,7.0
3902,3902,5983,Mega Man 11,Platform,E10,NS,Capcom,Capcom,8.0,,0.36,0.29,,0.03,0.03,2018,1,,8.0
3903,3903,3263,Monster Hunter Generations Ultimate,Action,T,NS,Capcom,Capcom,7.7,,0.72,0.27,0.14,0.27,0.04,2018,1,4.0,5.85
3904,3904,3309,SoulCalibur VI,Fighting,T,PS4,Bandai Namco Games,Project Soul,,,0.71,0.44,0.11,0.04,0.12,2018,1,7.0,7.0
3906,3906,11997,Ys VIII: Lacrimosa of Dana,Role-Playing,,NS,NIS America,Nihon Falcom Corporation,8.5,6.7,0.11,0.03,0.03,0.03,0.01,2018,1,,7.6
3907,3907,9065,Captain Toad: Treasure Tracker,Puzzle,E,3DS,Nintendo,Nintendo EPD,8.5,,0.19,0.06,0.04,0.08,0.01,2018,1,,8.5
3908,3908,3307,Astro Bot Rescue Mission,Platform,E10,PS4,Sony Interactive Entertainment,SIE Japan Studio,8.5,,0.71,0.22,0.36,0.02,0.11,2018,1,,8.5
3909,3909,5099,Dragon Ball FighterZ,Fighting,T,NS,Bandai Namco Entertainment,Arc System Works,9.0,,0.44,0.21,0.13,0.07,0.03,2018,1,,9.0
3912,3912,45,Red Dead Redemption 2,Action-Adventure,M,PS4,Rockstar Games,Rockstar Games,9.8,,13.94,5.26,6.21,0.21,2.26,2018,1,8.0,8.9
3913,3913,5824,Burnout Paradise Remastered,Racing,E10,PS4,Electronic Arts,Stellar Entertainment,8.0,,0.37,0.08,0.22,0.01,0.06,2018,1,6.0,7.0
3914,3914,868,Battlefield V,Shooter,M,PS4,Electronic Arts,EA DICE,,,2.22,0.8,0.93,0.16,0.34,2018,1,9.0,9.0
3915,3915,3413,Fortnite,Shooter,T,NS,Warner Bros. Interactive Entertainment,Epic Games,8.5,,0.69,0.38,0.24,0.01,0.06,2018,1,,8.5
3917,3917,989,Dragon Quest XI: Echoes of an Elusive Age,Role-Playing,T,PS4,Square Enix,Square Enix,10.0,,2.04,0.29,0.22,1.43,0.1,2018,1,,10.0
3918,3918,5432,Nintendo Labo: Toy-Con 03 Vehicle Kit,Racing,E,NS,Nintendo,Nintendo EPD,7.0,,0.41,0.16,0.15,0.06,0.03,2018,1,,7.0
3920,3920,10099,Xenoblade Chronicles 2: Torna ~ The Golden Country,Role-Playing,T,NS,Nintendo,Monolith Soft,7.5,,0.16,0.08,0.05,0.02,0.01,2018,1,,7.5
3921,3921,5841,Yakuza: Kiwami 2,Action,,PS4,Sega,Sega,,,0.37,0.08,0.06,0.19,0.03,2018,1,7.0,7.0
3922,3922,3176,FIFA 19,Sports,E,NS,Electronic Arts,EA Sports,5.9,,0.75,0.18,0.47,0.06,0.05,2018,1,,5.9
3923,3923,4031,Bayonetta 2,Action,M,NS,Nintendo,PlatinumGames,9.5,,0.57,0.26,0.2,0.07,0.04,2018,1,,9.5
3925,3925,519,Assassin's Creed Odyssey,Action-Adventure,M,PS4,Ubisoft,Ubisoft Quebec,9.5,,3.18,1.18,1.4,0.09,0.51,2018,1,,9.5
3926,3926,8292,Life Is Strange: Before the Storm,Adventure,M,PS4,Square Enix,Deck Nine,7.5,,0.22,0.11,0.06,0.02,0.03,2018,1,,7.5
3928,3928,8267,Attack on Titan 2,Action,M,PS4,Koei Tecmo,Omega Force,7.8,,0.22,0.09,0.04,0.06,0.03,2018,1,,7.8
3931,3931,2699,Ni no Kuni II: Revenant Kingdom,Role-Playing,T,PS4,Namco Bandai Games,Level 5,8.7,,0.89,0.33,0.31,0.12,0.13,2018,1,,8.7
3933,3933,11684,The Alliance Alive,Role-Playing,E10,3DS,Atlus,Cattle Call,7.3,,0.11,0.04,,0.06,0.01,2018,1,8.0,7.65
3934,3934,11224,Little Dragons Café,Simulation,E10,NS,Aksys Games,Aksys Games,7.0,,0.13,0.09,,0.02,0.01,2018,1,,7.0
3935,3935,1088,Minecraft,Sandbox,E10,NS,Mojang,4J Studios,9.2,,1.89,0.69,0.56,0.52,0.12,2018,1,,9.2
3938,3938,6320,Kirby: Battle Royale,Fighting,E10,3DS,Nintendo,HAL Laboratory,6.0,,0.33,0.07,0.05,0.2,0.01,2018,1,,6.0
3941,3941,7784,Valkyria Chronicles 4,Role-Playing,T,PS4,Sega,Sega,,,0.25,0.1,0.03,0.08,0.03,2018,1,9.0,9.0
3942,3942,284,Monster Hunter: World,Action,T,PS4,Capcom,Capcom,9.3,9.0,4.67,1.03,1.06,2.17,0.42,2018,1,,9.15
3943,3943,8307,Dragon Quest Builders: Revive Alefgard,Role-Playing,E10,NS,Square Enix,Square Enix,8.0,,0.22,0.07,0.07,0.07,0.01,2018,1,,8.0
3944,3944,7910,Earth Defense Force 5,Shooter,,PS4,D3 Publisher,Sandlot,,6.5,0.24,,,0.24,,2018,1,,6.5
3946,3946,11321,Shantae: Half-Genie Hero,Platform,T,NS,Xseed Games,WayForward Technologies,,,0.12,0.09,0.01,0.01,0.01,2018,1,7.0,7.0
3950,3950,8050,Attack on Titan 2,Action,M,NS,Koei Tecmo,Omega Force,7.0,,0.23,0.12,0.02,0.08,0.02,2018,1,,7.0
3951,3951,3677,LEGO The Incredibles,Action,E10,NS,Warner Bros. Interactive Entertainment,Traveller's Tales,6.5,,0.63,0.35,0.21,0.01,0.06,2018,1,,6.5
3953,3953,1122,Forza Horizon 4,Racing,E,XOne,Microsoft Studios,Playground Games,9.2,,1.84,0.74,0.95,0.01,0.15,2018,1,,9.2
3955,3955,1543,Dragon Ball FighterZ,Fighting,T,PS4,Namco Bandai Games,Arc System Works,,,1.46,0.61,0.51,0.12,0.23,2018,1,7.0,7.0
3956,3956,7640,Sid Meier's Civilization VI,Strategy,E10,NS,2K Games,Firaxis Games,9.4,,0.25,0.12,0.11,0.01,0.02,2018,1,,9.4
3957,3957,7629,Mega Man Legacy Collection 1+2,Platform,E10,NS,Capcom,Digital Eclipse Software,8.5,,0.25,0.2,,0.03,0.02,2018,1,,8.5
3958,3958,292,"Pokemon: Let's Go, Pikachu!",Role-Playing,E,NS,Nintendo,Game Freak,8.3,,4.57,2.16,1.24,0.82,0.34,2018,1,8.0,8.15
3959,3959,9572,Katamari Damacy Reroll,Action,,NS,Bandai Namco Entertainment,Bandai Namco Games,8.8,,0.17,0.14,,0.02,0.02,2018,1,,8.8
3962,3962,6339,Dark Souls: Remastered,Role-Playing,M,NS,Bandai Namco Entertainment,From Software,8.8,,0.33,0.16,0.11,0.03,0.03,2018,1,,8.8
3963,3963,7359,The World Ends with You: Final Remix,Role-Playing,T,NS,Nintendo,Square Enix,7.4,,0.27,0.14,0.08,0.03,0.02,2018,1,,7.4
3964,3964,10925,New Gundam Breaker,Action,,PS4,Namco Bandai Games,Bandai Namco Games,2.8,,0.13,0.03,,0.1,0.01,2018,1,,2.8
3966,3966,4912,Hyrule Warriors: Definitive Edition,Action,T,NS,Nintendo,Koei Tecmo Games,8.0,,0.46,0.21,0.15,0.07,0.03,2018,1,7.0,7.5
3967,3967,6821,Naruto to Boruto: Shinobi Striker,Action,T,PS4,Bandai Namco Games,Soleil Software Studio Inc.,8.5,,0.29,0.19,0.03,0.02,0.05,2018,1,,8.5
